idno;cntry;nwspol;netusoft;netustm;ppltrst;pplfair;pplhlp;polintr;psppsgva;actrolga;psppipla;cptppola;trstprl;trstlgl;trstplc;trstplt;trstprt;trstep;trstun;vote;contplt;wrkprty;wrkorg;badge;sgnptit;pbldmn;bctprd;pstplonl;clsprty;prtdgcl;lrscale;stflife;stfeco;stfgov;stfdem;stfedu;stfhlth;gincdif;mnrgtjb;freehms;hmsfmlsh;hmsacld;euftf;imsmetn;imdfetn;impcntr;imbgeco;imueclt;imwbcnt;happy;sclmeet;inprdsc;sclact;crmvct;aesfdrk;health;hlthhmp;atchctr;atcherp;hinctnta;hincfel;Random;
551601911;EE;60;3;6666;4;4;4;3;3;2;2;2;4;4;5;4;4;4;5;1;2;2;2;2;2;2;2;2;2;6;4;5;3;5;5;6;4;2;4;1;4;5;1;3;4;4;5;6;4;6;4;3;2;2;3;3;3;6;5;4;2;0,155123123;
953;IT;60;5;180;4;3;2;4;2;2;2;2;7;7;9;4;4;6;6;1;2;2;2;2;2;2;2;2;1;2;6;8;2;3;5;7;6;2;5;1;5;4;1;3;3;3;3;3;2;8;6;4;3;2;3;1;3;8;7;88;2;0,397115951;
1290;IL;180;5;60;5;3;8;2;1;3;2;3;3;3;8;3;3;0;0;1;2;2;2;2;2;2;2;2;1;2;8;8;8;5;3;3;6;2;5;2;5;2;88;1;2;2;8;8;8;88;5;3;8;2;2;1;3;10;0;4;1;0,778561815;
1960;CZ;60;5;300;1;3;4;1;1;3;1;3;2;3;4;1;1;1;2;1;2;2;2;1;1;1;2;1;1;1;10;7;6;3;4;6;7;4;3;2;2;5;0;3;3;3;5;0;0;7;6;1;3;2;2;2;3;7;9;9;2;0,06770825;
3649;IT;60;4;60;6;7;7;2;1;2;2;3;4;2;7;1;2;5;5;1;2;2;2;2;2;2;2;2;1;2;2;6;3;4;4;4;8;2;3;2;5;4;4;3;4;2;2;2;4;6;6;2;3;2;2;1;3;7;1;3;2;0,399769678;
41121591;NL;30;5;540;7;6;5;2;3;4;2;3;6;5;3;4;5;3;4;1;1;2;1;2;1;2;2;1;1;2;4;4;0;1;4;3;3;2;5;1;5;1;8;1;1;2;7;10;7;6;6;3;3;2;2;3;2;5;5;1;4;0,216351548;
100001883;GB;180;5;60;7;7;6;4;2;2;2;1;5;7;9;2;2;3;88;1;2;2;2;2;1;2;2;2;1;3;8;7;5;5;5;8;6;3;4;2;5;2;88;2;3;3;5;3;5;7;5;1;2;2;1;2;3;7;4;9;1;0,596989251;
3566;IE;75;5;60;9;9;9;1;1;3;2;2;5;5;8;7;6;4;4;1;2;2;2;2;2;2;2;2;2;6;5;10;5;5;5;8;4;2;5;1;4;3;88;2;2;2;7;7;6;10;7;4;3;2;2;2;3;5;4;77;2;0,576905593;
4583;PL;15;5;90;3;4;6;2;2;2;1;1;2;3;8;1;3;8;8;1;2;2;2;2;1;2;2;2;2;6;4;7;3;0;0;3;5;3;5;1;5;3;7;1;1;1;6;7;7;7;4;4;3;2;1;2;3;9;9;88;2;0,825662926;
51832914;NL;60;5;300;10;10;7;1;2;1;2;1;6;7;9;5;5;7;6;1;2;2;2;2;2;2;2;2;2;6;5;10;7;5;6;6;5;1;5;1;1;1;6;1;2;1;7;5;7;10;6;4;5;2;3;2;3;7;5;8;1;0,372600793;
2987;AT;0;5;180;4;4;2;4;1;2;2;2;0;2;1;2;3;1;1;2;2;2;2;2;2;2;2;2;2;6;88;3;4;3;3;1;2;3;5;1;4;1;5;2;2;2;5;3;3;4;6;4;3;2;2;3;3;5;4;7;1;0,580128484;
4561;IE;150;2;6666;7;5;9;2;4;3;3;2;6;5;6;5;5;4;4;1;2;2;2;2;2;2;2;2;2;6;5;8;4;5;3;8;7;2;4;2;3;2;5;2;2;3;7;8;9;8;6;2;3;2;2;2;3;9;7;3;2;0,031673784;
155;IE;0;5;60;5;3;9;4;1;1;1;1;2;4;5;1;2;5;6;1;1;2;2;2;2;2;2;2;1;2;5;8;4;1;4;7;2;2;4;2;4;2;2;3;4;3;0;5;2;8;5;2;3;2;2;2;1;8;1;88;2;0,846631197;
10003916;DE;60;5;240;5;1;5;1;3;3;8;3;5;0;4;88;88;88;5;2;2;2;1;2;2;2;2;1;1;3;5;9;5;5;5;5;5;2;5;1;5;2;88;1;1;1;7;5;6;9;7;3;3;2;2;2;3;7;6;3;2;0,759875639;
2467;IT;594;1;6666;5;4;5;1;1;1;1;1;0;2;7;0;0;0;0;1;2;2;2;2;1;2;1;2;1;2;8;10;0;0;0;8;5;1;3;2;5;5;0;3;4;2;0;0;0;9;4;4;3;2;1;3;3;10;0;4;2;0,952704381;
2610;NO;60;5;60;8;8;8;2;2;3;4;2;9;9;9;7;7;5;8;1;1;2;2;2;2;2;2;2;1;2;3;10;5;4;8;8;10;2;4;2;4;4;3;2;2;2;8;8;8;10;5;1;2;2;1;2;3;10;10;4;1;0,295313311;
2442;CH;0;1;6666;2;2;3;4;2;1;3;1;0;0;4;0;0;0;0;2;2;2;2;2;2;2;2;2;2;6;0;10;5;10;10;0;2;2;1;5;1;1;3;2;3;3;2;0;5;10;3;3;1;2;3;1;3;5;3;1;3;0,198012231;
5445;HU;0;1;6666;10;0;10;3;2;2;2;1;0;2;1;0;0;0;3;2;2;2;2;2;2;2;2;2;2;6;5;5;2;4;0;0;0;1;1;2;4;1;2;1;4;4;0;0;0;1;1;2;1;2;1;2;3;10;5;2;3;0,556271099;
1325;NO;15;5;180;8;7;5;3;3;2;4;2;7;9;9;7;7;6;7;1;2;2;2;2;1;2;2;2;1;3;6;8;8;6;8;8;7;2;5;1;5;3;3;2;2;2;5;7;5;8;6;4;3;2;1;2;3;9;6;6;2;0,623101672;
4284;IT;90;5;180;7;7;6;3;2;1;2;1;5;5;7;5;4;5;5;3;2;2;2;2;2;2;2;2;2;6;4;7;4;4;5;6;6;2;4;2;2;3;3;3;3;3;4;4;8;8;6;2;3;2;2;2;3;9;6;8;2;0,105961455;
2020;CH;30;5;120;4;6;3;3;1;1;1;2;6;6;9;5;5;4;5;2;2;2;2;2;2;2;2;2;2;6;5;8;7;5;4;8;5;2;2;2;4;3;5;2;3;3;6;5;5;9;5;1;2;2;2;2;3;4;4;2;3;0,515886685;
2603;IL;30;5;30;5;8;8;4;1;5;1;4;0;0;0;0;0;0;0;2;1;2;2;2;1;2;1;1;2;6;5;8;7;0;0;0;0;4;4;2;5;1;88;1;3;1;2;8;9;9;6;1;2;2;1;4;2;10;1;2;2;0,109920335;
1951;RU;60;3;6666;6;4;4;2;2;1;1;2;7;6;5;3;3;2;3;1;2;2;2;2;2;2;2;2;1;2;88;6;4;7;4;4;4;1;4;3;2;5;6;1;3;4;4;6;3;7;4;0;3;2;2;3;3;8;5;8;1;0,308119729;
142;IL;0;1;6666;0;6;7;4;1;1;1;1;5;5;0;0;0;88;88;2;2;2;2;2;2;2;2;2;2;6;5;7;2;0;88;88;9;1;1;5;5;5;88;4;4;4;88;88;88;7;3;0;1;2;1;4;2;10;88;2;4;0,170622441;
2933;CH;30;5;30;9;9;6;1;3;3;2;3;5;8;6;6;5;4;5;1;2;2;1;2;1;1;1;1;1;2;4;8;7;7;6;5;5;1;5;1;5;3;5;2;2;2;8;10;6;8;5;6;3;1;1;1;3;7;7;8;2;0,991246528;
111692;PT;60;5;120;5;7;6;2;3;2;1;2;6;7;7;4;3;7;8;3;2;2;2;2;2;2;2;2;2;6;5;8;5;5;7;7;6;1;5;1;5;2;8;2;2;2;5;8;5;9;7;4;2;2;2;2;3;7;5;77;1;0,029159358;
4688;IE;120;2;6666;5;7;7;2;2;3;3;4;3;2;6;4;4;5;7;2;2;2;2;2;2;2;2;2;2;6;5;7;7;4;5;7;2;2;4;3;3;4;2;3;3;3;5;3;4;8;4;4;3;2;2;2;3;5;4;88;2;0,417452743;
637;IE;60;3;6666;6;7;7;3;4;4;4;4;6;6;7;7;7;7;8;1;2;2;2;2;2;2;2;2;1;6;5;8;7;5;6;7;2;2;3;2;4;2;4;2;2;2;6;6;6;7;5;4;4;1;2;2;3;8;2;3;2;0,549929368;
2652;RU;30;5;210;10;9;9;4;3;4;3;2;9;8;10;10;9;9;9;2;2;2;2;2;2;2;2;2;2;6;5;2;3;5;5;3;7;2;4;3;4;3;3;3;4;3;3;7;88;5;7;3;3;2;1;1;3;6;1;88;3;0,299081258;
10009425;DE;180;5;300;8;7;9;1;2;5;3;5;7;10;10;7;6;6;7;1;2;2;1;2;1;1;1;1;2;6;4;7;8;7;5;5;7;1;4;3;5;2;10;2;3;3;5;5;5;8;6;4;2;2;2;2;3;8;10;2;2;0,405045237;
3120;PL;180;2;6666;0;7;0;3;2;2;2;2;0;0;4;4;4;5;5;2;2;2;2;2;2;2;2;2;2;6;5;8;4;0;4;7;2;1;3;1;3;5;9;1;3;2;6;5;8;8;5;6;3;2;2;2;3;8;8;10;1;0,754647813;
4137;PL;90;5;120;1;88;4;3;4;1;1;1;2;3;5;0;0;4;5;1;2;2;2;2;2;2;2;2;2;6;4;9;6;2;3;5;3;2;3;2;2;5;7;2;3;2;9;8;6;9;5;4;3;2;8;2;3;8;8;7;2;0,168047039;
12473;FI;5;5;120;8;6;6;4;2;2;2;1;2;7;9;2;4;4;4;1;2;2;2;2;1;2;2;2;2;6;5;8;4;4;4;7;5;2;4;1;5;1;5;2;2;2;6;8;5;9;6;3;2;2;1;1;2;9;3;1;3;0,831844813;
10000757;DE;60;2;6666;4;3;2;3;1;2;2;2;4;6;10;3;2;4;4;2;2;2;2;2;2;2;1;2;2;6;4;4;2;2;2;2;4;1;4;2;4;2;3;3;3;3;2;8;3;5;1;1;2;2;2;3;2;4;2;9;2;0,581790703;
1664;NO;10;5;300;7;3;2;4;3;3;2;4;4;4;8;7;7;6;6;2;2;2;1;1;1;1;2;1;2;6;6;10;8;7;8;8;9;4;5;1;5;1;6;2;3;2;5;5;6;10;7;4;4;2;1;3;2;10;8;5;1;0,365387548;
3757;FR;90;5;120;5;6;3;3;1;4;3;4;6;2;7;3;5;8;8;1;2;2;2;2;2;2;1;2;1;3;7;6;2;2;6;3;7;1;5;1;5;4;1;3;3;3;7;7;5;6;7;3;4;2;1;3;2;7;7;77;1;0,319128736;
10009749;DE;90;1;6666;7;7;2;2;1;1;1;1;6;9;9;7;7;8;9;1;2;2;2;2;2;2;2;2;1;3;3;3;5;5;6;6;1;1;3;2;3;2;3;3;3;3;2;3;3;3;6;3;3;2;2;5;3;10;5;4;2;0,225205947;
372;SE;0;3;6666;0;88;5;3;2;1;1;1;0;0;5;0;88;0;5;1;2;2;2;2;2;2;2;2;8;6;10;4;5;4;0;3;5;1;5;3;8;4;0;2;3;2;0;0;0;5;5;0;3;2;3;5;1;10;5;2;2;0,028994764;
2680;RU;0;5;240;5;5;3;4;3;1;1;1;4;2;3;4;2;3;3;1;2;2;2;2;2;2;2;2;7;6;6;5;3;5;5;5;4;8;5;5;2;5;4;2;2;2;7;4;5;5;6;3;3;2;2;2;3;6;4;77;8;0,826314257;
10008141;DE;150;5;90;4;2;3;2;1;2;2;1;0;3;5;1;3;0;5;1;2;2;1;2;1;2;1;2;1;3;5;8;7;2;1;4;4;1;5;1;5;4;3;2;3;4;3;6;3;7;5;4;3;2;2;2;3;10;7;2;2;0,580707544;
702;BE;150;1;6666;5;6;8;2;2;4;2;3;2;4;4;1;1;4;4;1;2;2;2;2;2;2;2;2;1;2;5;5;2;0;4;2;6;1;5;3;1;5;3;2;3;4;1;5;4;6;5;0;1;1;3;4;1;8;5;10;3;0,946840077;
10005433;DE;30;5;30;8;8;5;2;3;2;3;2;3;7;10;3;3;5;8;3;2;2;2;2;1;2;1;1;1;2;3;9;8;4;7;88;7;4;5;1;5;1;8;1;2;2;4;5;5;8;6;5;4;2;1;3;2;5;6;10;1;0,084991192;
21320186;NL;20;5;480;5;5;5;4;1;1;4;1;8;6;8;7;6;5;5;2;2;2;2;2;2;2;2;2;2;6;8;10;6;6;6;5;6;2;5;2;5;1;6;2;2;2;6;8;9;6;4;2;3;2;3;2;3;6;5;88;2;0,44257873;
8264;PL;60;5;300;3;3;1;3;2;1;1;1;1;6;8;0;0;7;9;2;2;2;2;2;2;2;2;2;2;6;88;8;2;0;4;7;3;2;4;1;3;3;7;2;3;3;7;7;6;7;6;5;4;2;2;1;3;7;7;88;2;0,263385347;
10283;FI;60;5;120;2;7;6;1;3;4;3;3;7;9;9;5;5;4;6;1;2;2;1;2;1;2;2;2;1;3;8;9;4;5;7;9;7;4;5;3;5;4;8;1;1;2;8;8;6;9;6;3;3;2;1;2;3;10;8;10;1;0,055264415;
941;FR;45;5;45;6;7;6;1;3;3;3;3;6;7;9;4;4;3;5;1;2;2;2;2;2;2;2;2;2;6;5;8;5;5;7;8;7;2;5;1;5;3;8;1;2;2;9;8;7;9;6;4;3;2;1;1;3;7;7;7;1;0,969274172;
1559;LT;15;5;180;7;7;7;3;1;1;1;1;7;10;10;7;7;10;10;1;2;2;2;2;2;2;2;2;1;2;88;7;7;7;7;8;8;3;3;3;3;3;7;4;4;4;7;2;3;7;5;2;3;2;3;2;3;8;6;10;2;0,223026632;
3666;RU;60;2;6666;5;6;5;1;5;4;4;4;5;3;0;0;4;3;0;3;1;2;2;2;1;2;2;2;1;2;0;0;0;0;0;0;0;1;4;5;1;5;0;4;4;4;0;0;0;0;4;4;4;1;4;4;2;5;0;5;4;0,099460381;
100002011;GB;180;2;6666;5;8;9;2;3;1;3;2;8;5;8;5;5;4;6;1;2;2;2;1;2;2;1;2;1;4;4;9;8;5;8;8;8;4;5;1;4;4;5;2;2;3;9;9;9;9;5;2;2;2;1;1;3;8;8;3;2;0,785363829;
1595;AT;30;5;120;7;8;8;3;3;3;3;5;5;5;5;5;5;5;5;1;2;2;2;2;2;2;2;2;1;2;3;9;5;6;6;7;9;1;5;1;5;1;6;1;1;1;8;10;10;9;6;6;4;2;1;1;3;2;7;2;3;0,822745367;
10004718;DE;60;5;30;5;8;5;2;3;2;3;3;9;7;8;5;5;5;6;1;2;2;1;2;2;2;2;2;2;6;5;10;9;7;9;8;9;3;4;2;3;4;3;2;2;2;6;8;5;9;4;4;4;2;2;1;3;9;5;9;1;0,958437797;
3596;FR;10;5;120;5;6;6;2;3;2;2;2;5;6;7;4;4;6;7;3;2;2;2;2;2;2;2;2;1;3;7;9;5;4;7;5;8;3;5;2;5;3;4;2;2;3;6;4;5;9;7;4;3;2;2;2;3;10;7;1;1;0,602754965;
2158;SE;60;5;540;3;5;8;2;3;3;3;3;8;4;4;5;5;5;3;1;2;2;2;2;1;2;1;1;1;2;4;8;7;6;9;3;7;2;5;1;5;2;5;1;1;1;5;5;4;8;7;4;3;2;1;1;2;9;8;3;2;0,656785576;
2913;NO;60;1;6666;8;8;8;1;2;1;1;1;10;8;8;7;8;5;6;1;2;2;2;2;2;2;2;2;1;2;2;10;7;6;8;9;10;1;5;1;5;2;5;2;2;2;5;4;5;10;7;3;2;2;2;4;3;10;7;9;2;0,780934254;
10000006;DE;30;4;30;8;8;7;1;2;4;3;3;8;8;9;7;7;6;7;1;2;2;2;1;1;2;1;1;1;2;5;9;9;8;8;6;6;1;5;1;5;3;8;1;1;2;9;8;7;9;6;6;3;1;1;2;3;10;9;77;1;0,592791581;
855;FR;150;5;150;5;5;3;1;1;1;1;1;7;4;6;1;0;0;0;1;2;2;2;2;2;2;2;2;2;6;8;10;0;0;0;3;7;4;5;2;4;3;10;1;2;3;8;5;5;10;7;1;3;1;2;2;3;10;10;4;1;0,725978496;
676;CZ;120;1;6666;5;5;5;3;2;1;1;1;5;5;3;2;2;4;5;1;2;2;2;2;2;2;2;2;2;6;5;5;3;3;3;4;4;2;4;3;8;8;5;2;2;8;4;4;4;5;3;2;3;2;3;3;3;5;4;77;3;0,229485351;
1519;NO;60;5;8888;7;8;6;3;2;3;2;3;4;5;7;3;3;88;5;1;2;2;2;1;1;1;1;1;2;6;3;8;4;2;2;6;2;3;5;1;5;3;3;1;1;1;6;6;5;7;5;4;3;2;1;2;3;8;5;8;1;0,32880073;
10007940;DE;60;1;6666;0;0;5;1;1;3;2;3;0;5;4;0;5;0;88;2;2;2;2;2;2;2;2;2;2;6;5;5;7;2;2;7;10;2;3;2;5;1;4;3;2;3;5;9;0;2;6;0;1;2;2;5;1;3;0;1;3;0,024473729;
2083;ES;180;1;6666;7;5;6;3;2;2;2;2;0;0;7;0;0;5;5;1;2;2;2;2;2;2;2;2;2;6;5;8;4;2;4;6;6;2;5;5;3;4;6;3;4;3;2;1;1;8;7;3;3;2;1;3;3;8;8;1;3;0,476360465;
100001064;GB;180;1;6666;4;3;6;1;2;4;2;4;3;0;5;0;3;10;6;1;1;2;2;1;2;2;2;2;2;6;6;6;6;5;8;6;5;1;4;2;4;4;3;3;2;4;5;7;5;8;4;2;4;2;2;2;3;5;10;2;3;0,109899255;
551600354;EE;15;5;60;5;5;8;3;1;1;2;1;5;7;7;3;3;5;5;1;2;2;2;2;2;2;2;2;1;3;5;3;3;4;5;5;3;3;4;2;4;5;5;3;3;3;5;5;3;5;5;4;2;2;2;3;3;8;5;4;3;0,562340302;
1206;FR;30;1;6666;0;5;2;4;1;1;2;2;5;5;5;5;3;4;5;1;2;2;2;2;2;2;2;2;2;6;7;3;0;0;0;5;6;1;5;1;4;2;5;3;3;3;2;1;1;7;3;2;3;1;2;3;3;8;4;77;2;0,689629691;
282;SI;30;5;120;3;2;5;4;1;1;1;3;0;0;4;0;0;0;3;1;1;1;2;2;1;2;2;1;2;6;77;4;0;0;0;4;0;1;3;1;5;5;3;2;2;1;0;0;0;4;2;3;2;2;1;1;3;0;0;2;4;0,693703932;
2335;ES;120;4;180;3;5;3;1;2;3;2;3;3;6;6;0;0;4;5;1;1;1;2;2;1;2;1;1;1;2;2;8;2;1;0;0;0;1;5;1;5;1;8;2;2;2;4;6;4;8;5;3;4;2;3;4;2;9;9;5;2;0,85277396;
1655;LT;180;1;6666;3;2;4;4;1;1;1;1;0;8;8;0;0;0;0;2;2;2;2;2;2;2;2;2;2;6;5;8;7;7;7;9;8;1;5;5;1;5;10;4;4;4;7;0;3;8;5;1;3;2;2;2;3;9;8;6;2;0,271967617;
12000255;DE;15;5;90;5;7;3;3;3;2;2;3;6;8;9;5;5;6;7;1;2;2;2;2;2;2;2;2;2;6;4;8;8;6;8;7;7;2;5;2;5;2;7;2;2;2;4;4;6;8;6;5;3;2;2;2;3;8;7;7;2;0,663677031;
5452;IL;60;5;180;2;8;5;2;2;3;2;3;5;6;5;3;3;6;6;1;1;2;2;2;2;2;2;2;2;6;1;8;2;2;3;6;6;4;1;4;2;4;9;4;4;4;2;5;3;8;6;2;3;2;2;1;3;8;6;88;2;0,90968698;
3076;AT;45;1;6666;7;8;7;3;2;1;1;1;7;10;10;5;6;5;5;1;2;2;2;2;2;2;2;2;2;6;5;7;7;7;7;8;8;2;5;3;3;3;5;3;4;4;5;6;5;8;5;3;3;2;2;3;2;10;7;2;1;0,698988115;
11336;FI;90;1;6666;6;2;3;3;2;1;2;2;5;8;3;0;0;88;3;1;2;2;2;2;2;2;2;2;1;2;4;6;88;2;2;9;8;4;4;2;1;8;1;8;8;8;6;88;4;5;7;3;5;2;2;3;3;10;1;3;2;0,747538428;
1166;RU;120;1;6666;9;8;5;2;4;5;4;3;9;9;10;9;8;88;88;1;2;2;1;2;2;1;8;2;1;3;4;10;7;8;8;1;3;2;4;5;1;5;9;2;4;4;8;5;5;10;5;0;4;2;1;4;2;10;2;5;2;0,480128474;
2137;BE;60;5;480;8;8;8;4;1;2;1;4;2;4;6;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;5;7;9;6;6;8;8;2;4;2;4;2;3;3;2;4;4;6;5;6;1;4;1;2;1;2;2;3;2;7;2;0,903789151;
1480;SE;30;5;180;8;9;6;2;3;4;4;3;9;9;4;7;7;5;8;1;2;2;2;2;2;2;1;2;1;2;7;10;9;6;6;8;8;4;5;2;4;3;3;1;2;2;6;8;6;9;6;4;2;2;1;2;3;10;8;10;1;0,353403533;
21232528;NL;30;5;150;7;5;5;3;2;1;2;1;1;9;8;2;2;8;2;1;2;2;2;2;2;2;2;2;2;6;4;8;8;8;8;5;7;2;2;2;2;4;2;2;2;2;6;5;7;8;5;1;3;1;1;2;3;5;3;5;3;0,695546443;
551600298;EE;60;5;120;7;6;6;2;2;2;2;1;4;8;5;2;2;5;7;1;2;2;2;2;2;2;2;2;2;6;5;8;5;3;8;7;3;2;5;1;5;3;5;1;1;1;5;7;7;8;3;1;3;1;2;3;3;10;8;8;1;0,637626774;
175;IE;0;5;30;8;8;8;2;2;3;3;3;6;3;7;5;6;4;5;2;2;2;2;2;2;2;2;2;2;6;8;6;6;6;5;7;0;2;3;3;2;3;6;4;4;4;7;5;6;5;4;0;2;2;2;3;2;7;6;1;3;0,024970952;
567;LT;45;5;90;3;4;5;2;3;2;3;3;4;4;3;3;3;7;7;1;1;2;1;2;2;2;2;2;1;1;3;7;5;4;4;5;5;2;4;3;3;3;7;3;3;2;4;5;2;2;4;3;3;2;2;2;3;7;7;10;1;0,042061839;
2690;FR;20;5;90;8;3;5;4;1;1;1;3;2;4;8;0;3;5;8;3;2;2;2;2;2;2;1;2;1;6;6;10;3;2;7;0;8;3;5;2;4;4;88;2;2;2;8;4;6;9;6;4;4;2;1;5;1;7;8;10;1;0,073824479;
305;IE;60;1;6666;5;5;4;2;2;2;2;1;3;2;5;2;2;4;4;1;2;2;2;2;2;2;2;2;2;6;5;4;2;2;4;6;2;1;4;1;5;2;5;2;2;2;5;5;5;6;5;2;2;2;3;3;2;10;6;1;2;0,590207148;
1949;BE;60;5;60;5;6;8;2;3;2;3;2;7;7;8;7;7;7;8;1;2;2;2;1;1;2;2;2;1;2;6;7;7;7;7;8;8;2;4;2;4;2;7;2;2;2;5;7;6;8;4;3;2;2;2;3;2;8;7;6;2;0,939754139;
2032;SE;25;5;150;9;9;7;2;2;1;4;1;8;8;6;7;7;7;7;1;2;2;1;1;1;2;1;2;1;2;7;9;8;6;8;5;7;3;5;1;5;2;8;2;2;2;7;10;6;9;4;4;3;1;1;1;2;9;8;9;1;0,365472053;
394;FR;60;1;6666;5;4;3;3;2;1;1;1;3;3;4;5;5;3;2;1;2;2;2;2;2;2;2;2;1;2;0;4;4;4;2;4;7;2;5;2;4;4;3;2;2;2;5;6;6;5;4;1;3;2;2;2;2;7;5;3;1;0,930705963;
180758;PT;60;1;6666;1;10;10;4;1;1;3;1;0;88;0;0;0;0;0;1;2;1;2;2;2;2;2;2;1;4;10;0;0;0;0;5;0;2;4;2;5;1;3;2;3;2;0;1;0;2;7;2;4;2;2;3;3;10;3;3;2;0,233691488;
414;SI;15;1;6666;4;6;5;3;2;2;2;1;2;2;4;0;0;3;4;2;2;2;2;2;2;1;2;2;2;6;0;0;0;2;2;6;0;4;2;2;1;4;3;2;4;3;0;0;0;7;5;2;2;1;1;2;3;7;5;6;2;0,377509686;
1108;LT;15;5;270;6;8;6;4;8;8;8;5;8;8;7;88;88;8;88;3;2;2;2;2;2;2;2;2;2;6;88;9;88;6;8;6;6;3;3;3;3;3;7;1;2;2;10;8;8;9;7;4;3;2;2;1;3;10;10;7;2;0,926103779;
1418;BE;20;1;6666;0;7;7;4;1;1;1;1;0;5;5;0;0;0;0;1;2;2;2;2;2;2;2;2;1;3;5;8;4;4;4;5;6;1;4;2;5;2;2;4;4;4;5;3;0;10;5;3;1;2;2;2;3;7;7;1;3;0,441932629;
1313;IT;60;5;210;8;7;5;3;1;2;1;2;1;5;7;0;0;0;0;2;2;2;2;2;2;2;1;2;2;6;88;9;0;0;0;5;7;2;5;2;5;2;10;2;2;2;88;0;0;7;2;1;2;2;3;4;1;3;5;77;2;0,040577277;
3849;AT;8;5;300;0;0;0;2;1;5;1;5;2;2;6;0;0;0;0;1;1;2;2;2;1;2;2;1;1;3;10;5;0;0;0;4;8;2;4;1;5;5;0;4;4;4;2;0;0;6;6;4;3;2;3;1;3;7;2;6;1;0,105091852;
1205;BE;60;1;6666;0;0;0;4;1;1;1;1;5;0;2;7;7;5;5;1;2;2;2;2;2;2;2;2;1;2;5;5;5;5;5;5;5;2;1;1;4;2;5;1;4;4;0;0;0;5;1;0;1;2;1;1;2;5;5;88;2;0,479994762;
2385;RU;300;3;6666;3;5;5;2;3;4;3;4;3;5;4;3;5;1;1;2;2;1;2;2;2;2;2;1;1;2;7;8;6;7;5;6;4;3;4;7;7;7;7;3;4;3;5;4;3;9;2;3;2;2;2;2;3;8;5;7;2;0,46228971;
1515;RU;180;3;6666;5;5;5;2;3;2;2;2;5;4;4;5;5;4;5;1;1;1;2;2;2;2;2;2;1;1;5;3;4;4;4;4;4;2;2;2;2;2;5;2;2;7;6;6;6;5;5;3;3;2;2;2;2;8;5;1;4;0,843458238;
12341;FI;60;1;6666;7;9;8;4;3;1;2;1;0;3;9;2;2;0;5;2;2;2;2;2;2;2;2;2;2;6;88;1;3;0;88;5;6;8;2;5;3;5;4;3;4;4;2;2;2;5;2;3;5;2;1;3;3;9;0;1;2;0,914400037;
11730;FI;60;5;60;8;8;6;3;3;2;3;2;5;8;9;6;6;5;9;2;2;2;2;2;2;2;1;2;2;6;4;8;6;6;7;8;8;3;4;1;4;2;3;2;2;2;4;7;5;8;5;3;3;2;1;2;3;8;7;5;2;0,63135738;
172;IL;180;5;300;7;10;10;3;1;1;1;1;5;1;9;1;5;88;0;1;2;2;2;2;2;2;2;2;1;2;9;10;7;7;0;8;5;1;4;1;5;2;88;1;4;4;5;5;5;10;6;1;3;2;1;1;3;10;6;88;2;0,538741935;
10001688;DE;20;4;900;7;5;4;2;2;2;3;3;6;7;6;7;5;7;5;1;2;2;1;2;1;2;2;2;2;6;7;9;7;7;7;6;7;2;2;2;4;2;8;2;3;2;7;6;4;8;6;3;3;2;2;1;3;9;8;4;1;0,877871011;
1410;LT;15;2;6666;2;5;0;3;1;1;1;2;0;0;4;0;3;4;7;1;2;2;2;2;2;2;2;2;1;2;3;6;0;0;0;5;3;1;5;3;3;4;5;2;4;4;0;0;0;4;3;0;3;2;3;2;3;8;6;5;3;0,951020033;
1375;AT;30;5;180;0;0;5;3;2;1;2;1;7;8;8;3;3;1;3;3;2;2;2;2;2;2;2;2;2;6;5;4;5;88;88;7;8;2;2;2;4;3;4;4;4;4;0;0;0;5;5;3;3;2;2;2;3;3;7;77;4;0,435355188;
465;IE;90;5;300;8;8;9;2;2;2;2;3;2;8;5;2;2;4;7;1;1;2;2;2;2;2;2;1;1;2;7;7;5;2;3;4;2;2;4;1;5;2;7;2;2;2;5;7;5;8;6;4;4;2;1;1;3;8;7;3;2;0,680775514;
331;NO;480;5;8888;8;8;7;1;3;4;3;3;6;7;8;6;6;4;5;1;1;2;2;1;1;1;2;1;1;2;4;6;9;5;6;7;8;2;5;1;5;1;5;2;2;2;8;8;8;6;5;4;3;2;1;2;3;8;6;8;1;0,397217533;
759;CZ;30;3;6666;7;7;5;4;2;1;2;1;6;7;8;3;3;6;7;2;2;2;2;2;2;2;2;2;2;6;4;7;7;6;5;7;8;2;4;3;3;4;5;4;4;4;4;2;3;7;4;1;2;2;2;3;2;8;6;88;3;0,069832224;
1551;BE;60;5;390;6;5;5;2;3;3;3;3;7;8;8;7;7;6;5;1;2;2;2;2;1;2;2;1;1;2;7;7;7;8;6;6;8;2;5;1;5;2;6;1;2;2;6;6;5;8;6;4;2;2;1;1;3;3;2;8;1;0,601222282;
12223;FI;60;5;180;7;3;7;2;2;3;3;2;7;7;9;4;5;6;7;1;2;2;2;1;1;2;1;1;1;2;2;6;2;1;5;8;8;1;5;2;5;2;3;2;3;2;4;5;5;7;4;4;2;2;2;2;3;9;5;5;2;0,260911062;
