"","year","region","wine","beer","vodka","champagne","brandy","district"
"963",2009,"Kirov Oblast",13.4,77,14.2,1.4,0.5,"Volga"
"964",2009,"Kostroma Oblast",7.5,60.8,12.4,1,0.4,"Central"
"965",2009,"Krasnodar Krai",7.8,58.2,6.4,1.4,0.6,"Southern"
"966",2009,"Krasnoyarsk Krai",6.4,90,11.6,1.6,0.6,"Siberian"
"967",2009,"Republic of Crimea",NA,NA,NA,NA,NA,"Southern"
"968",2009,"Kurgan Oblast",9.1,84,9,0.9,0.3,"Ural"
"969",2009,"Kursk Oblast",6.4,70.1,8.4,1.2,0.4,"Central"
"970",2009,"Leningrad Oblast",10.8,74.7,18.8,2.4,1.9,"Northwestern"
"971",2009,"Lipetsk Oblast",7.9,70.7,9.3,1.2,0.4,"Central"
"972",2009,"Magadan Oblast",8.8,41.5,20.8,3.8,1.2,"Far Eastern"
"973",2009,"Mari El Republic",11.7,29.3,12.2,1,0.3,"Volga"
"974",2009,"Republic of Mordovia",6,51.2,9.9,0.9,0.2,"Volga"
"975",2009,"Moscow",9.4,79.7,19.3,4.8,1.8,"Central"
"976",2009,"Moscow Oblast",7.5,100.6,13.5,2.3,1.4,"Central"
"977",2009,"Murmansk Oblast",10.1,50.3,15.3,2.9,1.4,"Northwestern"
"978",2009,"Nenets Autonomous Okrug",11.3,38.7,15.9,2.1,1.1,"Northwestern"
"979",2009,"Nizhny Novgorod Oblast",6.7,58.9,11.8,1.8,0.6,"Volga"
"980",2009,"Novgorod Oblast",14.8,49.1,14,1.8,0.8,"Northwestern"
"981",2009,"Novosibirsk Oblast",5.2,78.8,11.2,1.7,0.6,"Siberian"
"982",2009,"Omsk Oblast",5,116.7,7.8,1,0.3,"Siberian"
"983",2009,"Orenburg Oblast",4.2,75.6,7.5,0.9,0.2,"Volga"
"984",2009,"Oryol Oblast",5.7,58.8,9.1,1.7,0.5,"Central"
"985",2009,"Penza Oblast",8.8,58.6,7.4,1.1,0.3,"Volga"
"986",2009,"Perm Krai",7.2,84.6,10.9,1.2,0.6,"Volga"
"987",2009,"Primorsky Krai",5.6,69.8,11.7,2.3,0.8,"Far Eastern"
"988",2009,"Pskov Oblast",10.3,62.3,13.5,1.7,0.7,"Northwestern"
"989",2009,"Altai Republic",5.5,60.7,10.4,0.8,0.4,"Siberian"
"990",2009,"Komi Republic",13.1,90.8,16.7,1.9,0.8,"Northwestern"
"991",2009,"Tuva Republic",2.9,64.3,15.2,0.6,0.3,"Siberian"
"992",2009,"Rostov Oblast",5,51,5.5,1.5,0.5,"Southern"
"993",2009,"Ryazan Oblast",6.4,55.6,8.4,1.2,0.4,"Central"
"994",2009,"Samara Oblast",7,58,10.2,1.5,0.5,"Volga"
"995",2009,"Saint Petersburg",7.7,143,9.4,2.4,1.3,"Northwestern"
"996",2009,"Saratov Oblast",5.8,42.7,8.5,1.4,0.7,"Volga"
"997",2009,"Sakhalin Oblast",7.7,51.4,19.2,3.5,1.4,"Far Eastern"
"998",2009,"Sverdlovsk Oblast",8.9,95.8,14.9,1.4,0.8,"Ural"
"999",2009,"Sevastopol",NA,NA,NA,NA,NA,"Southern"
"1000",2009,"Republic of North Ossetia-Alania",1.5,11.7,3,0.4,0.2,"North Caucasian"
"1001",2009,"Smolensk Oblast",10.2,57.4,13.5,1.7,0.6,"Central"
"1002",2009,"Stavropol Krai",6.4,63.6,5,1.6,0.8,"North Caucasian"
"1003",2009,"Tambov Oblast",5.4,64.1,10,1.2,0.3,"Central"
"1004",2009,"Republic of Tatarstan",3,78.8,13.3,1.2,0.4,"Volga"
"1005",2009,"Tver Oblast",8.9,67,15.3,2,0.9,"Central"
"1006",2009,"Tomsk Oblast",6.8,58.6,12.7,1.1,0.7,"Siberian"
"1007",2009,"Tula Oblast",6.5,47.1,8.8,1.9,0.5,"Central"
"1008",2009,"Tyumen Oblast",7.1,86.6,13.2,1.8,1.3,"Ural"
"1009",2009,"Udmurt Republic",10.9,78.6,13,1,0.4,"Volga"
"1010",2009,"Ulyanovsk Oblast",6.4,39.9,8.3,1.2,0.4,"Volga"
"1011",2009,"Khabarovsk Krai",6.2,94.7,15.5,2.9,0.9,"Far Eastern"
"1012",2009,"Republic of Khakassia",6.1,58.5,11.1,0.7,0.4,"Siberian"
"1013",2009,"Khanty-Mansi Autonomous Okrug (Yugra)",7.1,86.6,13.2,1.8,1.3,"Ural"
"1014",2009,"Chelyabinsk Oblast",12.7,120.8,15.2,1.8,0.6,"Ural"
"1015",2009,"Chechen Republic",NA,NA,NA,NA,NA,"North Caucasian"
"1016",2009,"Chuvash Republic",4.9,38.7,14.4,1.2,0.5,"Volga"
"1017",2009,"Chukotka Autonomous Okrug",4.9,9.8,15.5,1.9,1.5,"Far Eastern"
"1018",2009,"Sakha (Yakutia) Republic",4.8,46.6,13.5,2,0.7,"Far Eastern"
"1019",2009,"Yamalo-Nenets Autonomous Okrug",7.1,86.6,13.2,1.8,1.3,"Ural"
"1020",2009,"Yaroslavl Oblast",10,71.5,13.6,1.6,0.7,"Central"
"1021",2010,"Republic of Adygea",6.2,31.5,6.6,1.6,1,"Southern"
"1022",2010,"Altai Krai",4.1,59,9.8,1.5,0.4,"Siberian"
"1023",2010,"Amur Oblast",7.6,75.8,11.6,1.6,0.6,"Far Eastern"
"1024",2010,"Arkhangelsk Oblast",12,40.2,16.2,2.6,1.2,"Northwestern"
"1025",2010,"Astrakhan Oblast",6.1,77.1,9.2,1,0.5,"Southern"
"1026",2010,"Republic of Bashkortostan",2.2,79.6,8.7,0.5,0.2,"Volga"
"1027",2010,"Belgorod Oblast",3,35.6,6.5,0.9,0.4,"Central"
"1028",2010,"Bryansk Oblast",9.7,53.2,10.8,1.6,0.4,"Central"
"1029",2010,"Republic of Buryatia",7.8,43.5,14.4,0.8,0.3,"Far Eastern"
"1030",2010,"Vladimir Oblast",9,49,12,1.4,0.6,"Central"
"1031",2010,"Volgograd Oblast",5,66.1,6.9,1.6,0.5,"Southern"
"1032",2010,"Vologda Oblast",9.2,85.9,12.9,0.9,0.4,"Northwestern"
"1033",2010,"Voronezh Oblast",6.6,71.4,9.4,1.9,0.5,"Central"
"1034",2010,"Republic of Dagestan",3.3,3.1,10.2,0.4,0.3,"North Caucasian"
"1035",2010,"Jewish Autonomous Oblast",5.5,59.1,12.1,1.2,0.4,"Far Eastern"
"1036",2010,"Zabaykalsky Krai",6.4,65.3,13.4,1,0.4,"Far Eastern"
"1037",2010,"Ivanovo Oblast",9.5,86.4,10.2,1.5,0.5,"Central"
"1038",2010,"Republic of Ingushetia",NA,NA,0.05,NA,NA,"North Caucasian"
"1039",2010,"Irkutsk Oblast",6.5,85.4,11.4,1.3,0.5,"Siberian"
"1040",2010,"Kabardino-Balkar Republic",3.2,26.1,3.5,0.4,0.4,"North Caucasian"
"1041",2010,"Kaliningrad Oblast",8.6,57.6,15.6,2,1.9,"Northwestern"
"1042",2010,"Republic of Kalmykia",2.8,24.3,5.5,0.3,0.4,"Southern"
"1043",2010,"Kaluga Oblast",8.9,53.7,11.2,1.6,0.8,"Central"
"1044",2010,"Kamchatka Krai",7.7,75.6,16.9,4.1,1.8,"Far Eastern"
"1045",2010,"Karachay-Cherkess Republic",1.4,28.4,2.3,0.5,0.5,"North Caucasian"
"1046",2010,"Republic of Karelia",12.9,55.1,17.6,1.6,1.2,"Northwestern"
"1047",2010,"Kemerovo Oblast",9,67.1,13.6,1.3,0.6,"Siberian"
"1048",2010,"Kirov Oblast",11,77.4,15.2,1.8,0.5,"Volga"
"1049",2010,"Kostroma Oblast",8.5,56.1,12.8,1.2,0.5,"Central"
"1050",2010,"Krasnodar Krai",6.7,55.2,6.2,1.5,0.6,"Southern"
"1051",2010,"Krasnoyarsk Krai",6.5,85.9,11.3,1.8,0.7,"Siberian"
"1052",2010,"Republic of Crimea",NA,NA,NA,NA,NA,"Southern"
"1053",2010,"Kurgan Oblast",8.4,82.4,8.5,0.9,0.4,"Ural"
"1054",2010,"Kursk Oblast",6.6,69.4,8.4,1.3,0.4,"Central"
"1055",2010,"Leningrad Oblast",10.5,77.3,17.8,2.3,2,"Northwestern"
"1056",2010,"Lipetsk Oblast",8.2,74.5,9.3,1.4,0.5,"Central"
"1057",2010,"Magadan Oblast",7.9,55.5,18.1,4,1.5,"Far Eastern"
"1058",2010,"Mari El Republic",10.6,30.6,12.3,1,0.4,"Volga"
"1059",2010,"Republic of Mordovia",6.3,55,10.5,1,0.3,"Volga"
"1060",2010,"Moscow",10.1,87.8,16.6,4.9,1.8,"Central"
"1061",2010,"Moscow Oblast",8.3,100.6,13,2.7,1.4,"Central"
"1062",2010,"Murmansk Oblast",10.3,51.4,12.7,3.3,1.5,"Northwestern"
"1063",2010,"Nenets Autonomous Okrug",12,40.2,16.2,2.6,1.2,"Northwestern"
"1064",2010,"Nizhny Novgorod Oblast",7.9,51.8,11.5,1.8,0.7,"Volga"
"1065",2010,"Novgorod Oblast",14.8,49.6,14.7,1.9,0.9,"Northwestern"
"1066",2010,"Novosibirsk Oblast",5.4,70.9,10.7,1.8,0.7,"Siberian"
"1067",2010,"Omsk Oblast",5.6,118.8,6.9,1.2,0.4,"Siberian"
"1068",2010,"Orenburg Oblast",4.3,68.6,6.8,0.9,0.3,"Volga"
"1069",2010,"Oryol Oblast",6.6,61.4,8.5,1.6,0.4,"Central"
"1070",2010,"Penza Oblast",7.8,62.6,7.6,1.2,0.3,"Volga"
"1071",2010,"Perm Krai",6.6,78.1,10.7,1.2,0.6,"Volga"
"1072",2010,"Primorsky Krai",5.5,70.8,11.1,2.7,0.8,"Far Eastern"
"1073",2010,"Pskov Oblast",13.6,58.1,15.1,2,0.9,"Northwestern"
"1074",2010,"Altai Republic",6.1,59.9,9.9,1.1,0.4,"Siberian"
"1075",2010,"Komi Republic",12.8,90.4,17.1,2.2,1,"Northwestern"
"1076",2010,"Tuva Republic",5.1,77.7,15.2,0.6,0.4,"Siberian"
"1077",2010,"Rostov Oblast",5.2,47.5,5.3,1.7,0.6,"Southern"
"1078",2010,"Ryazan Oblast",6.7,58.6,8.7,1.4,0.5,"Central"
"1079",2010,"Samara Oblast",6.2,61.4,9.4,1.9,0.6,"Volga"
"1080",2010,"Saint Petersburg",8.4,113.2,9.5,3,1.2,"Northwestern"
"1081",2010,"Saratov Oblast",5.7,47.6,8.6,1.6,0.6,"Volga"
"1082",2010,"Sakhalin Oblast",8.8,59.5,18.8,3.8,1.5,"Far Eastern"
"1083",2010,"Sverdlovsk Oblast",10.7,91.4,14.1,1.7,0.9,"Ural"
"1084",2010,"Sevastopol",NA,NA,NA,NA,NA,"Southern"
"1085",2010,"Republic of North Ossetia-Alania",1.7,14.3,3.2,0.4,0.3,"North Caucasian"
"1086",2010,"Smolensk Oblast",10.7,54.2,13.4,2.3,0.7,"Central"
"1087",2010,"Stavropol Krai",5.4,66.5,4.4,1.5,0.8,"North Caucasian"
"1088",2010,"Tambov Oblast",5.4,71.2,8.1,1.3,0.4,"Central"
"1089",2010,"Republic of Tatarstan",3.5,78.5,13.5,1.4,0.5,"Volga"
"1090",2010,"Tver Oblast",9.4,65.5,14.8,2,0.8,"Central"
"1091",2010,"Tomsk Oblast",7.6,51.1,12.4,1.5,0.7,"Siberian"
"1092",2010,"Tula Oblast",6.2,47.6,9.2,2.3,0.6,"Central"
"1093",2010,"Tyumen Oblast",7.7,87.4,12.8,2,1.3,"Ural"
"1094",2010,"Udmurt Republic",10.9,80.4,12.1,0.9,0.5,"Volga"
"1095",2010,"Ulyanovsk Oblast",7,40,8.8,1.6,0.5,"Volga"
"1096",2010,"Khabarovsk Krai",6.5,101.4,16.5,3.1,1.1,"Far Eastern"
"1097",2010,"Republic of Khakassia",7.4,57.7,11.5,1.2,0.6,"Siberian"
"1098",2010,"Khanty-Mansi Autonomous Okrug (Yugra)",7.7,87.4,12.8,2,1.3,"Ural"
"1099",2010,"Chelyabinsk Oblast",9.8,108.9,11.9,1.7,0.6,"Ural"
"1100",2010,"Chechen Republic",NA,NA,NA,NA,NA,"North Caucasian"
"1101",2010,"Chuvash Republic",5.7,39,14.8,1.2,0.5,"Volga"
"1102",2010,"Chukotka Autonomous Okrug",5.5,17.7,15.9,2.8,1.4,"Far Eastern"
"1103",2010,"Sakha (Yakutia) Republic",5.2,50.1,12.8,2,0.7,"Far Eastern"
"1104",2010,"Yamalo-Nenets Autonomous Okrug",7.7,87.4,12.8,2,1.3,"Ural"
"1105",2010,"Yaroslavl Oblast",11.3,76.3,12.2,2.1,0.8,"Central"
"1106",2011,"Republic of Adygea",3.29,35.82,6.9,1.24,0.75,"Southern"
"1107",2011,"Altai Krai",4.51,63.39,10.75,1.54,0.4,"Siberian"
"1108",2011,"Amur Oblast",7.21,83.27,12.02,1.9,0.64,"Far Eastern"
"1109",2011,"Arkhangelsk Oblast",12.23,41.6,16.64,2.59,1.24,"Northwestern"
"1110",2011,"Astrakhan Oblast",4.92,77.01,8.74,0.97,0.56,"Southern"
"1111",2011,"Republic of Bashkortostan",3.04,63.87,10.97,0.85,0.28,"Volga"
"1112",2011,"Belgorod Oblast",3.6,35.87,7.25,1.18,0.56,"Central"
"1113",2011,"Bryansk Oblast",9.96,49.13,10.56,1.69,0.43,"Central"
"1114",2011,"Republic of Buryatia",7.31,39.05,13.58,0.77,0.24,"Far Eastern"
"1115",2011,"Vladimir Oblast",8.43,46.74,12.26,1.48,0.64,"Central"
"1116",2011,"Volgograd Oblast",4.82,67.13,6.59,1.66,0.6,"Southern"
"1117",2011,"Vologda Oblast",10.34,88.83,15.44,1.29,0.64,"Northwestern"
"1118",2011,"Voronezh Oblast",6.02,81.01,8.41,1.9,0.44,"Central"
"1119",2011,"Republic of Dagestan",3.27,2.74,7.88,0.38,0.37,"North Caucasian"
"1120",2011,"Jewish Autonomous Oblast",5.06,59.83,12.17,1.31,0.5,"Far Eastern"
"1121",2011,"Zabaykalsky Krai",6.52,66.83,13.81,1.07,0.45,"Far Eastern"
"1122",2011,"Ivanovo Oblast",9.71,88.42,11.14,1.57,0.57,"Central"
"1123",2011,"Republic of Ingushetia",NA,NA,NA,NA,NA,"North Caucasian"
"1124",2011,"Irkutsk Oblast",6.1,77.29,10.98,1.4,0.51,"Siberian"
"1125",2011,"Kabardino-Balkar Republic",2.66,23.28,3.08,0.55,0.39,"North Caucasian"
"1126",2011,"Kaliningrad Oblast",7.98,56.95,14.65,2.03,2.13,"Northwestern"
"1127",2011,"Republic of Kalmykia",2.47,17.9,4.87,0.33,0.42,"Southern"
"1128",2011,"Kaluga Oblast",9.26,57.93,11.62,1.78,0.86,"Central"
"1129",2011,"Kamchatka Krai",7.59,77.77,16.83,4.2,1.76,"Far Eastern"
"1130",2011,"Karachay-Cherkess Republic",1.36,29.53,2.17,0.47,0.46,"North Caucasian"
"1131",2011,"Republic of Karelia",11.98,56.94,19.33,1.87,1.6,"Northwestern"
"1132",2011,"Kemerovo Oblast",7.48,71.37,13.7,1.48,0.61,"Siberian"
"1133",2011,"Kirov Oblast",9.23,82.05,15.09,1.82,0.55,"Volga"
"1134",2011,"Kostroma Oblast",8.11,59.69,11.87,1.28,0.51,"Central"
"1135",2011,"Krasnodar Krai",6.47,59.93,6.47,1.79,0.92,"Southern"
"1136",2011,"Krasnoyarsk Krai",6.22,79.04,10.98,1.73,0.75,"Siberian"
"1137",2011,"Republic of Crimea",NA,NA,NA,NA,NA,"Southern"
"1138",2011,"Kurgan Oblast",6.98,85.81,7.72,1.01,0.42,"Ural"
"1139",2011,"Kursk Oblast",6.33,71.19,7.73,1.43,0.49,"Central"
"1140",2011,"Leningrad Oblast",8.54,86.7,15.38,2.52,1.62,"Northwestern"
"1141",2011,"Lipetsk Oblast",6.48,77.72,8.85,1.32,0.45,"Central"
"1142",2011,"Magadan Oblast",8.17,55.4,17.53,4.06,1.6,"Far Eastern"
"1143",2011,"Mari El Republic",8.57,32.79,12.48,1.05,0.42,"Volga"
"1144",2011,"Republic of Mordovia",6.15,56.93,10.79,1.01,0.35,"Volga"
"1145",2011,"Moscow",9.85,91.28,16.92,5.14,1.8,"Central"
"1146",2011,"Moscow Oblast",7.6,108.64,12.96,2.77,1.31,"Central"
"1147",2011,"Murmansk Oblast",10.72,51.86,12.6,3.32,1.52,"Northwestern"
"1148",2011,"Nenets Autonomous Okrug",10.53,33.24,21.69,5.56,1.75,"Northwestern"
"1149",2011,"Nizhny Novgorod Oblast",7.66,51.77,10.98,1.68,0.65,"Volga"
"1150",2011,"Novgorod Oblast",13.71,49.97,14.89,2.51,1.06,"Northwestern"
"1151",2011,"Novosibirsk Oblast",4.9,84.83,10.37,1.76,0.69,"Siberian"
"1152",2011,"Omsk Oblast",5.02,126.93,6.78,1.28,0.44,"Siberian"
"1153",2011,"Orenburg Oblast",4.5,66.58,6.38,1.1,0.3,"Volga"
"1154",2011,"Oryol Oblast",6.8,62.18,8.11,1.66,0.47,"Central"
"1155",2011,"Penza Oblast",7.37,87.37,7.89,1.22,0.39,"Volga"
"1156",2011,"Perm Krai",6.07,79.01,10.1,1.24,0.64,"Volga"
"1157",2011,"Primorsky Krai",6.03,72.22,10.91,2.72,0.82,"Far Eastern"
"1158",2011,"Pskov Oblast",12.75,48.17,13.5,2.29,0.88,"Northwestern"
"1159",2011,"Altai Republic",5.71,61.96,10.19,1.16,0.52,"Siberian"
"1160",2011,"Komi Republic",10.75,94.74,17.83,2.25,1.09,"Northwestern"
"1161",2011,"Tuva Republic",4.26,81.21,15.33,0.77,0.37,"Siberian"
"1162",2011,"Rostov Oblast",4.61,48.69,5.27,1.6,0.6,"Southern"
"1163",2011,"Ryazan Oblast",7.96,65.73,8.32,1.41,0.5,"Central"
"1164",2011,"Samara Oblast",5.97,61.93,9.5,2.38,0.7,"Volga"
"1165",2011,"Saint Petersburg",6.9,82.93,9.01,2.71,1.13,"Northwestern"
"1166",2011,"Saratov Oblast",5.46,50.3,8.75,1.69,0.58,"Volga"
"1167",2011,"Sakhalin Oblast",8.5,67.32,18.51,3.89,1.52,"Far Eastern"
"1168",2011,"Sverdlovsk Oblast",8.67,92.02,12.81,1.85,0.9,"Ural"
"1169",2011,"Sevastopol",NA,NA,NA,NA,NA,"Southern"
"1170",2011,"Republic of North Ossetia-Alania",1.72,17.65,3.35,0.58,0.26,"North Caucasian"
"1171",2011,"Smolensk Oblast",9.27,57.03,12.46,2.39,0.73,"Central"
"1172",2011,"Stavropol Krai",5.97,65.12,5.14,2.01,0.94,"North Caucasian"
"1173",2011,"Tambov Oblast",5.77,69.91,8.18,1.31,0.45,"Central"
"1174",2011,"Republic of Tatarstan",3.71,83.81,13.19,1.36,0.49,"Volga"
"1175",2011,"Tver Oblast",8.69,66.51,13.86,1.85,0.81,"Central"
"1176",2011,"Tomsk Oblast",7.41,46.4,12.54,1.63,0.75,"Siberian"
"1177",2011,"Tula Oblast",6.34,51.53,9.55,2.46,0.5,"Central"
"1178",2011,"Tyumen Oblast",7.3,86.65,12.09,2.1,1.29,"Ural"
"1179",2011,"Udmurt Republic",7.95,87.28,13.38,0.99,0.72,"Volga"
"1180",2011,"Ulyanovsk Oblast",7.41,54.9,8.49,1.54,0.53,"Volga"
"1181",2011,"Khabarovsk Krai",5.79,104.94,16.87,3.08,1.09,"Far Eastern"
"1182",2011,"Republic of Khakassia",6.11,68,12.16,1.17,0.76,"Siberian"
"1183",2011,"Khanty-Mansi Autonomous Okrug (Yugra)",6.69,73.66,12.43,2.29,1.66,"Ural"
"1184",2011,"Chelyabinsk Oblast",8.34,85.8,11.53,1.54,0.55,"Ural"
"1185",2011,"Chechen Republic",NA,NA,NA,NA,NA,"North Caucasian"
"1186",2011,"Chuvash Republic",5.24,39.06,14.03,1.29,0.62,"Volga"
"1187",2011,"Chukotka Autonomous Okrug",5.23,16.91,14.74,2.9,1.58,"Far Eastern"
"1188",2011,"Sakha (Yakutia) Republic",5.87,55.04,11.97,2.07,0.65,"Far Eastern"
"1189",2011,"Yamalo-Nenets Autonomous Okrug",6.33,100.92,14.07,2.53,1.78,"Ural"
"1190",2011,"Yaroslavl Oblast",10.27,77.3,11.84,1.68,0.85,"Central"
"1191",2012,"Republic of Adygea",3.1,34.5,5.6,1.3,0.7,"Southern"
"1192",2012,"Altai Krai",4.8,70.4,11,1.5,0.4,"Siberian"
"1193",2012,"Amur Oblast",5.8,75.8,13.3,1.9,0.6,"Far Eastern"
"1194",2012,"Arkhangelsk Oblast",9.2,49.2,14.4,2.3,1.1,"Northwestern"
"1195",2012,"Astrakhan Oblast",4.7,79.7,9.5,1.1,0.7,"Southern"
"1196",2012,"Republic of Bashkortostan",4,78.3,11.7,0.8,0.4,"Volga"
"1197",2012,"Belgorod Oblast",3.3,39.5,7,1.3,0.7,"Central"
"1198",2012,"Bryansk Oblast",8.4,50.9,10,1.6,0.5,"Central"
"1199",2012,"Republic of Buryatia",7.6,38.5,13.1,0.6,0.3,"Far Eastern"
"1200",2012,"Vladimir Oblast",8,46.6,11.9,1.5,0.7,"Central"
"1201",2012,"Volgograd Oblast",4.5,71.6,5.9,1.7,0.5,"Southern"
"1202",2012,"Vologda Oblast",9.8,108.6,14.9,1.3,0.8,"Northwestern"
"1203",2012,"Voronezh Oblast",7.5,83.3,8.5,2,0.6,"Central"
"1204",2012,"Republic of Dagestan",1.6,2.5,8,0.4,0.4,"North Caucasian"
"1205",2012,"Jewish Autonomous Oblast",4.7,61.7,12.7,1.5,0.5,"Far Eastern"
"1206",2012,"Zabaykalsky Krai",6.6,68,13.6,1.1,0.4,"Far Eastern"
"1207",2012,"Ivanovo Oblast",9.2,92.8,11.9,1.7,0.6,"Central"
"1208",2012,"Republic of Ingushetia",NA,NA,NA,NA,NA,"North Caucasian"
"1209",2012,"Irkutsk Oblast",6.3,71.7,10.8,1.5,0.6,"Siberian"
"1210",2012,"Kabardino-Balkar Republic",1.7,20.4,2.3,0.5,0.3,"North Caucasian"
"1211",2012,"Kaliningrad Oblast",8.6,61,14.8,1.7,2.3,"Northwestern"
"1212",2012,"Republic of Kalmykia",2.7,15.9,4.9,0.4,0.5,"Southern"
"1213",2012,"Kaluga Oblast",9.3,64,11.9,2,0.9,"Central"
"1214",2012,"Kamchatka Krai",7.5,76,15.4,4.3,1.8,"Far Eastern"
"1215",2012,"Karachay-Cherkess Republic",1.3,28.7,1.8,0.5,0.4,"North Caucasian"
"1216",2012,"Republic of Karelia",10.6,58.2,18,1.7,1.4,"Northwestern"
"1217",2012,"Kemerovo Oblast",5.9,75.3,14.2,1.6,0.7,"Siberian"
"1218",2012,"Kirov Oblast",8.1,81.4,15.1,1.7,0.6,"Volga"
"1219",2012,"Kostroma Oblast",7.7,79.6,12.3,1.3,0.5,"Central"
"1220",2012,"Krasnodar Krai",5.7,63.1,5.8,1.7,0.9,"Southern"
"1221",2012,"Krasnoyarsk Krai",6.1,77.5,10.8,1.7,0.8,"Siberian"
"1222",2012,"Republic of Crimea",NA,NA,NA,NA,NA,"Southern"
"1223",2012,"Kurgan Oblast",5.8,82.5,7.5,1.1,0.4,"Ural"
"1224",2012,"Kursk Oblast",5.6,60.7,7.7,1.5,0.6,"Central"
"1225",2012,"Leningrad Oblast",7.4,81.3,14.4,2.1,1.5,"Northwestern"
"1226",2012,"Lipetsk Oblast",5.7,77.7,8.1,1.4,0.5,"Central"
"1227",2012,"Magadan Oblast",8,59.9,24.3,4.9,2.1,"Far Eastern"
"1228",2012,"Mari El Republic",8.8,31.2,12.4,1.2,0.6,"Volga"
"1229",2012,"Republic of Mordovia",6.1,58.7,10.8,1,0.4,"Volga"
"1230",2012,"Moscow",9.7,89.9,16.5,5,1.7,"Central"
"1231",2012,"Moscow Oblast",7.4,101,11.3,2.6,1.5,"Central"
"1232",2012,"Murmansk Oblast",10.8,52.6,13.1,3.4,1.7,"Northwestern"
"1233",2012,"Nenets Autonomous Okrug",9.9,54.9,19,2.7,1.4,"Northwestern"
"1234",2012,"Nizhny Novgorod Oblast",7.3,53.5,10.5,1.8,0.7,"Volga"
"1235",2012,"Novgorod Oblast",13.1,50,14.7,2.6,1.1,"Northwestern"
"1236",2012,"Novosibirsk Oblast",5.4,89.7,9.7,1.9,0.8,"Siberian"
"1237",2012,"Omsk Oblast",5.1,125.2,7,1.4,0.5,"Siberian"
"1238",2012,"Orenburg Oblast",4.5,65.2,6.5,1.2,0.4,"Volga"
"1239",2012,"Oryol Oblast",6.4,66.8,8,1.7,0.5,"Central"
"1240",2012,"Penza Oblast",6,97.9,7.3,1,0.4,"Volga"
"1241",2012,"Perm Krai",5.6,82.7,9.7,1.4,0.8,"Volga"
"1242",2012,"Primorsky Krai",6.7,67.3,11.2,2.3,0.8,"Far Eastern"
"1243",2012,"Pskov Oblast",9.5,43.1,12.1,1.8,0.9,"Northwestern"
"1244",2012,"Altai Republic",5.2,62.9,9.9,1,0.5,"Siberian"
"1245",2012,"Komi Republic",9.6,90,18.9,2.2,1.3,"Northwestern"
"1246",2012,"Tuva Republic",3.8,95.8,12.1,0.8,0.4,"Siberian"
"1247",2012,"Rostov Oblast",4,50.8,5.3,1.6,0.7,"Southern"
"1248",2012,"Ryazan Oblast",6.5,71.4,9.2,1.6,0.6,"Central"
"1249",2012,"Samara Oblast",6.4,56,8.2,1.9,0.7,"Volga"
"1250",2012,"Saint Petersburg",8,77.2,8.6,2.8,1.3,"Northwestern"
"1251",2012,"Saratov Oblast",5.5,54.1,8.8,1.4,0.6,"Volga"
"1252",2012,"Sakhalin Oblast",8.1,67.2,17.1,3.8,1.4,"Far Eastern"
"1253",2012,"Sverdlovsk Oblast",7.6,90.8,11.6,1.9,0.9,"Ural"
"1254",2012,"Sevastopol",NA,NA,NA,NA,NA,"Southern"
"1255",2012,"Republic of North Ossetia-Alania",1.4,21,2.8,0.6,0.3,"North Caucasian"
"1256",2012,"Smolensk Oblast",8,58.3,13,2.2,1,"Central"
"1257",2012,"Stavropol Krai",5.5,63.1,5.3,2.1,1,"North Caucasian"
"1258",2012,"Tambov Oblast",6.6,78.8,8.5,1.2,0.5,"Central"
"1259",2012,"Republic of Tatarstan",3.7,87.1,13.1,1.2,0.6,"Volga"
"1260",2012,"Tver Oblast",9.8,64.6,13.8,1.7,1,"Central"
"1261",2012,"Tomsk Oblast",7.9,42.4,12,1.5,0.8,"Siberian"
"1262",2012,"Tula Oblast",6.4,45.6,9.2,2.3,0.6,"Central"
"1263",2012,"Tyumen Oblast",7.4,85.5,12,2,1.3,"Ural"
"1264",2012,"Udmurt Republic",8,96.1,13.1,1,0.6,"Volga"
"1265",2012,"Ulyanovsk Oblast",6.6,54.6,8.2,1.6,0.5,"Volga"
"1266",2012,"Khabarovsk Krai",6.2,98.2,17.8,3.6,1,"Far Eastern"
"1267",2012,"Republic of Khakassia",4.7,70.3,11.2,1,0.6,"Siberian"
"1268",2012,"Khanty-Mansi Autonomous Okrug (Yugra)",6.8,72.4,12.2,2.1,1.6,"Ural"
"1269",2012,"Chelyabinsk Oblast",7,77.2,11.8,2.1,0.6,"Ural"
"1270",2012,"Chechen Republic",NA,NA,NA,NA,NA,"North Caucasian"
"1271",2012,"Chuvash Republic",5.2,41.6,13.9,1.2,0.6,"Volga"
"1272",2012,"Chukotka Autonomous Okrug",5.1,24,13.7,3,1.6,"Far Eastern"
"1273",2012,"Sakha (Yakutia) Republic",5.8,56,11.7,2.4,0.7,"Far Eastern"
"1274",2012,"Yamalo-Nenets Autonomous Okrug",6.3,99.9,14.1,2.5,1.8,"Ural"
"1275",2012,"Yaroslavl Oblast",9.7,73.4,12.7,1.9,1.1,"Central"
"1276",2013,"Republic of Adygea",2.9,37,4.7,1.2,0.7,"Southern"
"1277",2013,"Altai Krai",4.4,64.6,8.7,1.4,0.4,"Siberian"
"1278",2013,"Amur Oblast",6.7,75.1,10.2,1.9,0.7,"Far Eastern"
